Category Code,Product Code,Name,Length (mm),Width (mm),Height (mm),Weight (gms),ISBN,Color,Size,Brand,Base Price,Cost Price,MRP,Enabled,Type,Component Product Code,Internal Style Name,Component Quantity,Component Price,HSN CODE,Tax Calculation Type,Material
3 Pack Half Sleeves Bodysuit,SE_UW_SW_BS_9-12M,"3 Pcs Half Sleeves Bodysuit | Space, Underwater, Off White 9-12M",210,180,50,450,,,9-12M,Orange Sugar,1147,294,1147,TRUE,BUNDLE,UW_BS_9-12M,Underwater Wonders,1,399,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack Half Sleeves Bodysuit,SE_UW_SW_BS_9-12M,"3 Pcs Half Sleeves Bodysuit | Space, Underwater, Off White 9-12M",210,180,50,450,,,9-12M,Orange Sugar,1147,294,1147,TRUE,BUNDLE,SE_BS_9-12M,Space Explorer,1,399,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack Full Sleeves Bodysuit,SE_UW_SW_FBS_0-3M,"3 Pcs Full Sleeves Bodysuit | Space, Underwater, Off White 0-3M",210,180,50,450,,,0-3M,Orange Sugar,999,332,1147,TRUE,BUNDLE,SW_FBS_0-3M,Off White,1,349,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack Full Sleeves Bodysuit,SE_UW_SW_FBS_0-3M,"3 Pcs Full Sleeves Bodysuit | Space, Underwater, Off White 0-3M",210,180,50,450,,,0-3M,Orange Sugar,999,332,1147,TRUE,BUNDLE,UW_FBS_0-3M,Underwater Wonders,1,399,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack Full Sleeves Bodysuit,SE_UW_SW_FBS_0-3M,"3 Pcs Full Sleeves Bodysuit | Space, Underwater, Off White 0-3M",210,180,50,450,,,0-3M,Orange Sugar,999,332,1147,TRUE,BUNDLE,SE_FBS_0-3M,Space Explorer,1,399,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack Full Sleeves Bodysuit,SE_UW_SW_FBS_12-18M,"3 Pcs Full Sleeves Bodysuit | Space, Underwater, Off White 12-18M",210,180,50,450,,,12-18M,Orange Sugar,999,332,1147,TRUE,BUNDLE,SW_FBS_12-18M,Off White,1,349,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack Full Sleeves Bodysuit,SE_UW_SW_FBS_12-18M,"3 Pcs Full Sleeves Bodysuit | Space, Underwater, Off White 12-18M",210,180,50,450,,,12-18M,Orange Sugar,999,332,1147,TRUE,BUNDLE,UW_FBS_12-18M,Underwater Wonders,1,399,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack Full Sleeves Bodysuit,SE_UW_SW_FBS_12-18M,"3 Pcs Full Sleeves Bodysuit | Space, Underwater, Off White 12-18M",210,180,50,450,,,12-18M,Orange Sugar,999,332,1147,TRUE,BUNDLE,SE_FBS_12-18M,Space Explorer,1,399,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack Full Sleeves Bodysuit,SE_UW_SW_FBS_3-6M,"3 Pcs Full Sleeves Bodysuit | Space, Underwater, Off White 3-6M",210,180,50,450,,,3-6M,Orange Sugar,999,332,1147,TRUE,BUNDLE,SW_FBS_3-6M,Off White,1,349,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack Full Sleeves Bodysuit,SE_UW_SW_FBS_3-6M,"3 Pcs Full Sleeves Bodysuit | Space, Underwater, Off White 3-6M",210,180,50,450,,,3-6M,Orange Sugar,999,332,1147,TRUE,BUNDLE,UW_FBS_3-6M,Underwater Wonders,1,399,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack Full Sleeves Bodysuit,SE_UW_SW_FBS_3-6M,"3 Pcs Full Sleeves Bodysuit | Space, Underwater, Off White 3-6M",210,180,50,450,,,3-6M,Orange Sugar,999,332,1147,TRUE,BUNDLE,SE_FBS_3-6M,Space Explorer,1,399,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack Full Sleeves Bodysuit,SE_UW_SW_FBS_6-9M,"3 Pcs Full Sleeves Bodysuit | Space, Underwater, Off White 6-9M",210,180,50,450,,,6-9M,Orange Sugar,999,332,1147,TRUE,BUNDLE,SW_FBS_6-9M,Off White,1,349,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack Full Sleeves Bodysuit,SE_UW_SW_FBS_6-9M,"3 Pcs Full Sleeves Bodysuit | Space, Underwater, Off White 6-9M",210,180,50,450,,,6-9M,Orange Sugar,999,332,1147,TRUE,BUNDLE,UW_FBS_6-9M,Underwater Wonders,1,399,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack Full Sleeves Bodysuit,SE_UW_SW_FBS_6-9M,"3 Pcs Full Sleeves Bodysuit | Space, Underwater, Off White 6-9M",210,180,50,450,,,6-9M,Orange Sugar,999,332,1147,TRUE,BUNDLE,SE_FBS_6-9M,Space Explorer,1,399,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack Full Sleeves Bodysuit,SE_UW_SW_FBS_9-12M,"3 Pcs Full Sleeves Bodysuit | Space, Underwater, Off White 9-12M",210,180,50,450,,,9-12M,Orange Sugar,999,332,1147,TRUE,BUNDLE,SW_FBS_9-12M,Off White,1,349,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack Full Sleeves Bodysuit,SE_UW_SW_FBS_9-12M,"3 Pcs Full Sleeves Bodysuit | Space, Underwater, Off White 9-12M",210,180,50,450,,,9-12M,Orange Sugar,999,332,1147,TRUE,BUNDLE,UW_FBS_9-12M,Underwater Wonders,1,399,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack Full Sleeves Bodysuit,SE_UW_SW_FBS_9-12M,"3 Pcs Full Sleeves Bodysuit | Space, Underwater, Off White 9-12M",210,180,50,450,,,9-12M,Orange Sugar,999,332,1147,TRUE,BUNDLE,SE_FBS_9-12M,Space Explorer,1,399,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_GS_RT_T_4-5Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Green Stripes, Road Trip 4-5Y",210,180,50,450,,,4-5Y,Orange Sugar,1347,323,1347,TRUE,BUNDLE,GST_4-5Y,Green Stripes,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_GS_RT_T_4-5Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Green Stripes, Road Trip 4-5Y",210,180,50,450,,,4-5Y,Orange Sugar,1347,323,1347,TRUE,BUNDLE,RTT_4-5Y,Road Trip,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_GS_RT_T_4-5Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Green Stripes, Road Trip 4-5Y",210,180,50,450,,,4-5Y,Orange Sugar,1347,323,1347,TRUE,BUNDLE,SGIT_4-5Y,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_GS_RT_T_5-6Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Green Stripes, Road Trip 5-6Y",210,180,50,450,,,5-6Y,Orange Sugar,1347,323,1347,TRUE,BUNDLE,GST_5-6Y,Green Stripes,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_GS_RT_T_5-6Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Green Stripes, Road Trip 5-6Y",210,180,50,450,,,5-6Y,Orange Sugar,1347,323,1347,TRUE,BUNDLE,RTT_5-6Y,Road Trip,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_GS_RT_T_5-6Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Green Stripes, Road Trip 5-6Y",210,180,50,450,,,5-6Y,Orange Sugar,1347,323,1347,TRUE,BUNDLE,SGIT_5-6Y,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_GS_RT_T_6-7Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Green Stripes, Road Trip 6-7Y",210,180,50,450,,,6-7Y,Orange Sugar,1347,323,1347,TRUE,BUNDLE,GST_6-7Y,Green Stripes,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_GS_RT_T_6-7Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Green Stripes, Road Trip 6-7Y",210,180,50,450,,,6-7Y,Orange Sugar,1347,323,1347,TRUE,BUNDLE,RTT_6-7Y,Road Trip,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_GS_RT_T_6-7Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Green Stripes, Road Trip 6-7Y",210,180,50,450,,,6-7Y,Orange Sugar,1347,323,1347,TRUE,BUNDLE,SGIT_6-7Y,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_GS_RT_T_7-8Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Green Stripes, Road Trip 7-8Y",210,180,50,450,,,7-8Y,Orange Sugar,1347,323,1347,TRUE,BUNDLE,GST_7-8Y,Green Stripes,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_GS_RT_T_7-8Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Green Stripes, Road Trip 7-8Y",210,180,50,450,,,7-8Y,Orange Sugar,1347,323,1347,TRUE,BUNDLE,RTT_7-8Y,Road Trip,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_GS_RT_T_7-8Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Green Stripes, Road Trip 7-8Y",210,180,50,450,,,7-8Y,Orange Sugar,1347,323,1347,TRUE,BUNDLE,SGIT_7-8Y,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
2 Pack T-Shirt,SGI_GS_T_4-5Y,"2 Pack Half Sleeves T-Shirt | Sporty Giraffe, Green Stripes 4-5Y",210,180,50,150,,,4-5Y,Orange Sugar,898,208,898,TRUE,BUNDLE,GST_4-5Y,Green Stripes,1,449,61112000,PRICE_OF_BUNDLE_SKU,
2 Pack T-Shirt,SGI_GS_T_4-5Y,"2 Pack Half Sleeves T-Shirt | Sporty Giraffe, Green Stripes 4-5Y",210,180,50,150,,,4-5Y,Orange Sugar,898,208,898,TRUE,BUNDLE,SGIT_4-5Y,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
2 Pack T-Shirt,SGI_GS_T_5-6Y,"2 Pack Half Sleeves T-Shirt | Sporty Giraffe, Green Stripes 5-6Y",210,180,50,150,,,5-6Y,Orange Sugar,898,208,898,TRUE,BUNDLE,GST_5-6Y,Green Stripes,1,449,61112000,PRICE_OF_BUNDLE_SKU,
2 Pack T-Shirt,SGI_GS_T_5-6Y,"2 Pack Half Sleeves T-Shirt | Sporty Giraffe, Green Stripes 5-6Y",210,180,50,150,,,5-6Y,Orange Sugar,898,208,898,TRUE,BUNDLE,SGIT_5-6Y,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
2 Pack T-Shirt,SGI_GS_T_6-7Y,"2 Pack Half Sleeves T-Shirt | Sporty Giraffe, Green Stripes 6-7Y",210,180,50,150,,,6-7Y,Orange Sugar,898,208,898,TRUE,BUNDLE,GST_6-7Y,Green Stripes,1,449,61112000,PRICE_OF_BUNDLE_SKU,
2 Pack T-Shirt,SGI_GS_T_6-7Y,"2 Pack Half Sleeves T-Shirt | Sporty Giraffe, Green Stripes 6-7Y",210,180,50,150,,,6-7Y,Orange Sugar,898,208,898,TRUE,BUNDLE,SGIT_6-7Y,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
2 Pack T-Shirt,SGI_GS_T_7-8Y,"2 Pack Half Sleeves T-Shirt | Sporty Giraffe, Green Stripes 7-8Y",210,180,50,150,,,7-8Y,Orange Sugar,898,208,898,TRUE,BUNDLE,GST_7-8Y,Green Stripes,1,449,61112000,PRICE_OF_BUNDLE_SKU,
2 Pack T-Shirt,SGI_GS_T_7-8Y,"2 Pack Half Sleeves T-Shirt | Sporty Giraffe, Green Stripes 7-8Y",210,180,50,150,,,7-8Y,Orange Sugar,898,208,898,TRUE,BUNDLE,SGIT_7-8Y,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_12-18M,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 12-18M",210,180,50,132,,,12-18M,Orange Sugar,1347,328,1347,TRUE,BUNDLE,RTT_12-18M,Road Trip,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_12-18M,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 12-18M",210,180,50,132,,,12-18M,Orange Sugar,1347,328,1347,TRUE,BUNDLE,KRT_12-18M,Korea Love,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_12-18M,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 12-18M",210,180,50,132,,,12-18M,Orange Sugar,1347,328,1347,TRUE,BUNDLE,SGIT_12-18M,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_18-24M,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 18-24M",210,180,50,132,,,18-24M,Orange Sugar,1347,328,1347,TRUE,BUNDLE,RTT_18-24M,Road Trip,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_18-24M,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 18-24M",210,180,50,132,,,18-24M,Orange Sugar,1347,328,1347,TRUE,BUNDLE,KRT_18-24M,Korea Love,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_18-24M,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 18-24M",210,180,50,132,,,18-24M,Orange Sugar,1347,328,1347,TRUE,BUNDLE,SGIT_18-24M,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_2-3Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 2-3Y",210,180,50,132,,,2-3Y,Orange Sugar,1347,328,1347,TRUE,BUNDLE,RTT_2-3Y,Road Trip,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_2-3Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 2-3Y",210,180,50,132,,,2-3Y,Orange Sugar,1347,328,1347,TRUE,BUNDLE,KRT_2-3Y,Korea Love,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_2-3Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 2-3Y",210,180,50,132,,,2-3Y,Orange Sugar,1347,328,1347,TRUE,BUNDLE,SGIT_2-3Y,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_3-4Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 3-4Y",210,180,50,132,,,3-4Y,Orange Sugar,1347,328,1347,TRUE,BUNDLE,RTT_3-4Y,Road Trip,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_3-4Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 3-4Y",210,180,50,132,,,3-4Y,Orange Sugar,1347,328,1347,TRUE,BUNDLE,KRT_3-4Y,Korea Love,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_3-4Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 3-4Y",210,180,50,132,,,3-4Y,Orange Sugar,1347,328,1347,TRUE,BUNDLE,SGIT_3-4Y,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_4-5Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 4-5Y",210,180,50,450,,,4-5Y,Orange Sugar,1347,345,1347,TRUE,BUNDLE,RTT_4-5Y,Road Trip,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_4-5Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 4-5Y",210,180,50,450,,,4-5Y,Orange Sugar,1347,345,1347,TRUE,BUNDLE,SGIT_4-5Y,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_4-5Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 4-5Y",210,180,50,450,,,4-5Y,Orange Sugar,1347,345,1347,TRUE,BUNDLE,KRT_4-5Y,Korea Love,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_5-6Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 5-6Y",210,180,50,450,,,5-6Y,Orange Sugar,1347,345,1347,TRUE,BUNDLE,RTT_5-6Y,Road Trip,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_5-6Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 5-6Y",210,180,50,450,,,5-6Y,Orange Sugar,1347,345,1347,TRUE,BUNDLE,SGIT_5-6Y,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_5-6Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 5-6Y",210,180,50,450,,,5-6Y,Orange Sugar,1347,345,1347,TRUE,BUNDLE,KRT_5-6Y,Korea Love,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_6-7Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 6-7Y",210,180,50,450,,,6-7Y,Orange Sugar,1347,345,1347,TRUE,BUNDLE,RTT_6-7Y,Road Trip,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_6-7Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 6-7Y",210,180,50,450,,,6-7Y,Orange Sugar,1347,345,1347,TRUE,BUNDLE,SGIT_6-7Y,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_6-7Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 6-7Y",210,180,50,450,,,6-7Y,Orange Sugar,1347,345,1347,TRUE,BUNDLE,KRT_6-7Y,Korea Love,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_7-8Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 7-8Y",210,180,50,450,,,7-8Y,Orange Sugar,1347,345,1347,TRUE,BUNDLE,RTT_7-8Y,Road Trip,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_7-8Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 7-8Y",210,180,50,450,,,7-8Y,Orange Sugar,1347,345,1347,TRUE,BUNDLE,SGIT_7-8Y,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
3 Pack T-Shirt,SGI_KR_RT_T_7-8Y,"3 Pack Half Sleeves Unisex T-Shirts | Sporty Giraffe, Korea, Road Trip 7-8Y",210,180,50,450,,,7-8Y,Orange Sugar,1347,345,1347,TRUE,BUNDLE,KRT_7-8Y,Korea Love,1,449,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_12-18M,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 12-18M",210,180,50,258,,,12-18M,Orange Sugar,2844,623,2844,TRUE,BUNDLE,RB_CJ_12-18M,Royal Blue,1,499,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_12-18M,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 12-18M",210,180,50,258,,,12-18M,Orange Sugar,2844,623,2844,TRUE,BUNDLE,BL_CJ_12-18M,Black,1,499,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_12-18M,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 12-18M",210,180,50,258,,,12-18M,Orange Sugar,2844,623,2844,TRUE,BUNDLE,BR_CJ_12-18M,Brown,1,499,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_12-18M,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 12-18M",210,180,50,258,,,12-18M,Orange Sugar,2844,623,2844,TRUE,BUNDLE,RTT_12-18M,Road Trip,1,449,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_12-18M,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 12-18M",210,180,50,258,,,12-18M,Orange Sugar,2844,623,2844,TRUE,BUNDLE,KRT_12-18M,Korea Love,1,449,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_12-18M,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 12-18M",210,180,50,258,,,12-18M,Orange Sugar,2844,623,2844,TRUE,BUNDLE,SGIT_12-18M,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_18-24M,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 18-24M",210,180,50,258,,,18-24M,Orange Sugar,2844,623,2844,TRUE,BUNDLE,RB_CJ_18-24M,Royal Blue,1,499,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_18-24M,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 18-24M",210,180,50,258,,,18-24M,Orange Sugar,2844,623,2844,TRUE,BUNDLE,BL_CJ_18-24M,Black,1,499,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_18-24M,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 18-24M",210,180,50,258,,,18-24M,Orange Sugar,2844,623,2844,TRUE,BUNDLE,BR_CJ_18-24M,Brown,1,499,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_18-24M,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 18-24M",210,180,50,258,,,18-24M,Orange Sugar,2844,623,2844,TRUE,BUNDLE,RTT_18-24M,Road Trip,1,449,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_18-24M,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 18-24M",210,180,50,258,,,18-24M,Orange Sugar,2844,623,2844,TRUE,BUNDLE,KRT_18-24M,Korea Love,1,449,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_18-24M,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 18-24M",210,180,50,258,,,18-24M,Orange Sugar,2844,623,2844,TRUE,BUNDLE,SGIT_18-24M,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_2-3Y,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 2-3Y",210,180,50,258,,,2-3Y,Orange Sugar,2844,623,2844,TRUE,BUNDLE,RB_CJ_2-3Y,Royal Blue,1,499,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_2-3Y,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 2-3Y",210,180,50,258,,,2-3Y,Orange Sugar,2844,623,2844,TRUE,BUNDLE,BL_CJ_2-3Y,Black,1,499,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_2-3Y,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 2-3Y",210,180,50,258,,,2-3Y,Orange Sugar,2844,623,2844,TRUE,BUNDLE,BR_CJ_2-3Y,Brown,1,499,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_2-3Y,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 2-3Y",210,180,50,258,,,2-3Y,Orange Sugar,2844,623,2844,TRUE,BUNDLE,RTT_2-3Y,Road Trip,1,449,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_2-3Y,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 2-3Y",210,180,50,258,,,2-3Y,Orange Sugar,2844,623,2844,TRUE,BUNDLE,KRT_2-3Y,Korea Love,1,449,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_2-3Y,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 2-3Y",210,180,50,258,,,2-3Y,Orange Sugar,2844,623,2844,TRUE,BUNDLE,SGIT_2-3Y,Sporty Giraffe,1,449,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_3-4Y,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 3-4Y",210,180,50,258,,,3-4Y,Orange Sugar,2844,623,2844,TRUE,BUNDLE,RB_CJ_3-4Y,Royal Blue,1,499,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_3-4Y,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 3-4Y",210,180,50,258,,,3-4Y,Orange Sugar,2844,623,2844,TRUE,BUNDLE,BL_CJ_3-4Y,Black,1,499,61112000,PRICE_OF_BUNDLE_SKU,
6 Pack T-Shirt & Pant,SGI_KR_RT_T_P_3-4Y,"3 Pack Half Sleeves Unisex Co-ord Set | Sporty Giraffe, Korea, Road Trip 3-4Y",210,180,50,258,,,3-4Y,Orange Sugar,2844,623,2844,TRUE,BUNDLE,BR_CJ_3-4Y,Brown,1,499,61112000,PRICE_OF_BUNDLE_SKU,
